scenario,false_positive_rate,true_positive_rate,threshold
s1_random_1_percent,0.020093290276282743,0.3793496862521392,0.7135405540466309
s1_random_1_percent,0.020272694653749552,0.3793496862521392,0.7131566405296326
s1_random_1_percent,0.020272694653749552,0.38106103822019394,0.7103490233421326
s1_random_1_percent,0.020631503408683173,0.38106103822019394,0.7099108695983887
s1_random_1_percent,0.020631503408683173,0.3822019395322305,0.7089220285415649
s1_random_1_percent,0.020810907786149982,0.3822019395322305,0.7086414694786072
s1_random_1_percent,0.020810907786149982,0.38391329150028525,0.7072615027427673
s1_random_1_percent,0.02099031216361679,0.38391329150028525,0.7071357369422913
s1_random_1_percent,0.02099031216361679,0.3867655447803765,0.7061048746109009
s1_random_1_percent,0.021169716541083603,0.3867655447803765,0.7059264779090881
s1_random_1_percent,0.021169716541083603,0.38733599543639474,0.7058971524238586
s1_random_1_percent,0.021349120918550412,0.38733599543639474,0.7057687640190125
s1_random_1_percent,0.021349120918550412,0.39132915002852253,0.7022219896316528
s1_random_1_percent,0.021528525296017224,0.39132915002852253,0.7020859122276306
s1_random_1_percent,0.021528525296017224,0.39247005134055907,0.7018285393714905
s1_random_1_percent,0.021707929673484033,0.39247005134055907,0.7013117074966431
s1_random_1_percent,0.021707929673484033,0.39361095265259555,0.7011201977729797
s1_random_1_percent,0.022246142805884463,0.39361095265259555,0.7005249857902527
s1_random_1_percent,0.022246142805884463,0.3941814033086138,0.7002022862434387
s1_random_1_percent,0.022425547183351272,0.3941814033086138,0.7000969052314758
s1_random_1_percent,0.022425547183351272,0.3953223046206503,0.6999242901802063
s1_random_1_percent,0.022604951560818085,0.3953223046206503,0.6996714472770691
s1_random_1_percent,0.022604951560818085,0.3964632059326868,0.6996241211891174
s1_random_1_percent,0.022604951560818085,0.3981745579007416,0.698798418045044
s1_random_1_percent,0.022963760315751706,0.3981745579007416,0.697952926158905
s1_random_1_percent,0.022963760315751706,0.3993154592127781,0.6974313259124756
s1_random_1_percent,0.023143164693218515,0.3993154592127781,0.6968532204627991
s1_random_1_percent,0.023143164693218515,0.4055904164289789,0.6934743523597717
s1_random_1_percent,0.023322569070685324,0.4055904164289789,0.6933534741401672
s1_random_1_percent,0.023322569070685324,0.4067313177410154,0.692660927772522
s1_random_1_percent,0.023501973448152136,0.4067313177410154,0.6925027370452881
s1_random_1_percent,0.023501973448152136,0.40730176839703364,0.6923456192016602
