scenario,false_positive_rate,true_positive_rate,threshold
s1_random_1_percent,0.021887334050950842,0.4015972618368511,0.7137884497642517
s1_random_1_percent,0.022066738428417654,0.4015972618368511,0.7133978009223938
s1_random_1_percent,0.022066738428417654,0.4027381631488876,0.7129612565040588
s1_random_1_percent,0.022246142805884463,0.4027381631488876,0.7125433683395386
s1_random_1_percent,0.022246142805884463,0.4033086138049059,0.7124927043914795
s1_random_1_percent,0.022425547183351272,0.4033086138049059,0.7124049067497253
s1_random_1_percent,0.022425547183351272,0.4050199657729606,0.7112030386924744
s1_random_1_percent,0.022604951560818085,0.4050199657729606,0.711008608341217
s1_random_1_percent,0.022604951560818085,0.40787221905305193,0.7105433940887451
s1_random_1_percent,0.023143164693218515,0.40787221905305193,0.7100437879562378
s1_random_1_percent,0.023143164693218515,0.40844266970907017,0.7097876071929932
s1_random_1_percent,0.023860782203085754,0.40844266970907017,0.7090307474136353
s1_random_1_percent,0.023860782203085754,0.40958357102110665,0.7085636854171753
s1_random_1_percent,0.023860782203085754,0.4107244723331432,0.7079452872276306
s1_random_1_percent,0.024219590958019375,0.4107244723331432,0.7076298594474792
s1_random_1_percent,0.024219590958019375,0.41186537364517967,0.7070664763450623
s1_random_1_percent,0.024398995335486187,0.41186537364517967,0.7059116363525391
s1_random_1_percent,0.024398995335486187,0.41243582430119796,0.7052977681159973
s1_random_1_percent,0.024757804090419805,0.41243582430119796,0.7052041888237
s1_random_1_percent,0.024757804090419805,0.4130062749572162,0.7047856450080872
s1_random_1_percent,0.024937208467886617,0.4130062749572162,0.7047482132911682
s1_random_1_percent,0.024937208467886617,0.414717626925271,0.7044039964675903
s1_random_1_percent,0.025116612845353426,0.414717626925271,0.7043437957763672
s1_random_1_percent,0.025116612845353426,0.4204221334854535,0.7010759711265564
s1_random_1_percent,0.025116612845353426,0.42156303479749,0.7009608149528503
s1_random_1_percent,0.02529601722282024,0.42156303479749,0.7009606957435608
s1_random_1_percent,0.02529601722282024,0.4227039361095265,0.7006728053092957
s1_random_1_percent,0.025475421600287047,0.4227039361095265,0.7006509304046631
s1_random_1_percent,0.025475421600287047,0.42384483742156304,0.7004556655883789
s1_random_1_percent,0.025654825977753856,0.42384483742156304,0.700439989566803
s1_random_1_percent,0.025654825977753856,0.4249857387335995,0.7001506686210632
s1_random_1_percent,0.02583423035522067,0.4249857387335995,0.6998477578163147
s1_random_1_percent,0.02583423035522067,0.4255561893896178,0.6996558308601379
s1_random_1_percent,0.02583423035522067,0.4266970907016543,0.6994370222091675
s1_random_1_percent,0.02583423035522067,0.43011979463776384,0.697407603263855
s1_random_1_percent,0.026013634732687477,0.43011979463776384,0.6973949074745178
s1_random_1_percent,0.026013634732687477,0.4318311466058186,0.6963269114494324
s1_random_1_percent,0.026193039110154286,0.4318311466058186,0.6959713697433472
s1_random_1_percent,0.026193039110154286,0.43240159726183686,0.6958925724029541
s1_random_1_percent,0.026551847865087908,0.43240159726183686,0.6945040822029114
s1_random_1_percent,0.026551847865087908,0.43582430119794635,0.6924003958702087
s1_random_1_percent,0.02673125224255472,0.43582430119794635,0.692263662815094
s1_random_1_percent,0.02673125224255472,0.43867655447803766,0.6900907158851624
s1_random_1_percent,0.027090060997488338,0.43867655447803766,0.6891015768051147
s1_random_1_percent,0.027090060997488338,0.4415288077581289,0.6871795058250427
s1_random_1_percent,0.02726946537495515,0.4415288077581289,0.6871652007102966
s1_random_1_percent,0.02726946537495515,0.44266970907016545,0.6842975616455078
s1_random_1_percent,0.02744886975242196,0.44266970907016545,0.6840715408325195
s1_random_1_percent,0.02744886975242196,0.4432401597261837,0.6838873028755188
s1_random_1_percent,0.027628274129888768,0.4432401597261837,0.6837941408157349
s1_random_1_percent,0.027628274129888768,0.4455219623502567,0.6832475066184998
s1_random_1_percent,0.02798708288482239,0.4455219623502567,0.68304443359375
s1_random_1_percent,0.02798708288482239,0.44609241300627495,0.683021068572998
s1_random_1_percent,0.0281664872622892,0.44609241300627495,0.6820594668388367
s1_random_1_percent,0.0281664872622892,0.4472333143183115,0.6813816428184509
s1_random_1_percent,0.02834589163975601,0.4472333143183115,0.6812037825584412
s1_random_1_percent,0.02834589163975601,0.44837421563034796,0.680630087852478
s1_random_1_percent,0.02852529601722282,0.44837421563034796,0.6805830597877502
s1_random_1_percent,0.02852529601722282,0.44894466628636626,0.6803587079048157
s1_random_1_percent,0.02870470039468963,0.44894466628636626,0.6803098320960999
s1_random_1_percent,0.02870470039468963,0.4495151169423845,0.6802732348442078
s1_random_1_percent,0.02888410477215644,0.4495151169423845,0.6799164414405823
s1_random_1_percent,0.02888410477215644,0.450656018254421,0.6796983480453491
s1_random_1_percent,0.02906350914962325,0.450656018254421,0.6796311736106873
s1_random_1_percent,0.02906350914962325,0.45122646891043927,0.6794604659080505
s1_random_1_percent,0.02942231790455687,0.45122646891043927,0.678628146648407
s1_random_1_percent,0.02942231790455687,0.45236737022247575,0.6783469319343567
s1_random_1_percent,0.029601722282023683,0.4535082715345123,0.678180456161499
s1_random_1_percent,0.029601722282023683,0.455219623502567,0.677125871181488
s1_random_1_percent,0.02978112665949049,0.455219623502567,0.6768331527709961
s1_random_1_percent,0.02978112665949049,0.45636052481460354,0.6765741109848022
s1_random_1_percent,0.030678148546824543,0.45636052481460354,0.6750122904777527
s1_random_1_percent,0.030678148546824543,0.4569309754706218,0.6749473810195923
s1_random_1_percent,0.03085755292429135,0.4569309754706218,0.6748274564743042
s1_random_1_percent,0.03085755292429135,0.46035367940673133,0.6711097955703735
s1_random_1_percent,0.031216361679224973,0.46035367940673133,0.6710348725318909
s1_random_1_percent,0.031216361679224973,0.46092413006274957,0.670377254486084
s1_random_1_percent,0.03157517043415859,0.46092413006274957,0.6698426604270935
