scenario,forget_size,forget_percentage,method,seed,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_loss,retain_loss,delta_accuracy,delta_recall,delta_f1,delta_auroc,delta_test_loss,test_agreement_retrain,test_probability_mad,forget_ks_statistic,forget_ks_pvalue,forget_wasserstein,forget_mean_loss_gap,forget_probability_mad,forget_agreement_retrain,original_retrain_forget_ks,original_retrain_forget_ks_pvalue,original_retrain_forget_wasserstein,mia_auroc,mia_attack_advantage,mia_auc_ci_low,mia_auc_ci_high,mia_positive_control_auc,mia_positive_control_valid,mia_interpretation,mia_auc_bootstrap_std,runtime_seconds,optimizer_steps
s1_random_1_percent,342,0.010003217409108194,gradient_ascent,42,0.8541012692780128,0.7238219895287958,0.6309184255561894,0.6741846997866504,0.9095935493022265,0.31284698843955994,0.2991684675216675,-0.0036850006824076242,0.00912721049629206,-0.002413686308942342,-0.0002617891600458222,0.0007649064064025879,0.9878531458987307,0.011772947,0.03216374269005848,0.9945515306451277,0.014730403466662136,0.007820725,0.011860845,0.97953216374269,0.03508771929824561,0.9846787309559571,0.01511153897232438,0.49320303683184563,0.013593926336308737,0.45449101860401486,0.53394965544954,0.4909159501209174,False,inconclusive,0.021699304830457438,0.0251715830527246,6
s2_random_5_percent,1709,0.04998683787183012,gradient_ascent,42,0.8534188617442336,0.7161043921069382,0.6417569880205363,0.6768953068592057,0.9095096293994753,0.31354624032974243,0.30027663707733154,-0.0030025931486283852,0.01597261836851116,0.0009864960150899327,0.00015013475284864075,0.000556647777557373,0.9828033301487649,0.013021534,0.01579871269748391,0.983361434100525,0.00784677923523489,0.005644053,0.013803055,0.9801053247513165,0.015213575190169689,0.9890271430485175,0.00862177540444608,0.5057544798627444,0.01150895972548871,0.4888248280110016,0.5244333042533574,0.4909159501209174,False,inconclusive,0.009369695289065927,0.08394387492444366,21
s3_simulated_data_provider_withdrawal,1698,0.04966509696101085,gradient_ascent,42,0.853964787771257,0.7196141479099678,0.6383342840844267,0.6765417170495768,0.9095539943724541,0.3133560121059418,0.2998317778110504,-0.002047222601337606,0.0330861380490588,0.008616000965220416,-0.0005890256101028779,0.0015257000923156738,0.9807561075474274,0.018704718,0.035924617196702,0.2232484080240971,0.01635994467218858,0.0063996315,0.01862356,0.9823321554770318,0.02061248527679623,0.8636360614258392,0.013180901643351724,0.49674684829793525,0.006506303404129499,0.4777482663384207,0.5155820139677941,0.4909159501209174,False,inconclusive,0.010342296904123024,0.08355404192116112,21
s4_random_10_percent,3419,0.10000292491737109,gradient_ascent,42,0.8545107137982804,0.7226182760855476,0.6360524814603536,0.6765776699029126,0.9096948672335968,0.3130307197570801,0.30008259415626526,-0.0009553705472907792,0.011979463776383259,0.0027248827147389187,0.0002569791168393065,0.00027441978454589844,0.9864883308311724,0.015598972,0.024861070488446914,0.24129986044505666,0.019207833166339228,0.008638263,0.015523858,0.9839134249780638,0.011991810470897923,0.9665989406325223,0.014658233475046528,0.5009331402607848,0.0018662805215696743,0.4873296450140429,0.5128468404416556,0.4909159501209174,False,inconclusive,0.0066276403699375395,0.15383245807606727,42
s5_retention_expiry,5585,0.1633566351750563,gradient_ascent,42,0.8505527501023611,0.6860859728506787,0.6919566457501426,0.6890088043169554,0.9090491956891369,0.3185935318470001,0.28957399725914,-0.005732223283745119,0.08899030233884764,0.021500121020460283,0.0006127176314283389,0.004307210445404053,0.9514125835949229,0.035311874,0.053536257833482544,2.2203869316592813e-07,0.03909300220709199,0.016359657,0.060148392,0.9136974037600716,0.035452103849597134,0.0017870094515671819,0.038242830491571414,0.6001947440427864,0.20038948808557278,0.5902547269391653,0.6104595331849524,0.4909159501209174,False,inconclusive,0.005195798973841861,0.23419558291789144,66
