seed,false_positive_rate,true_positive_rate,threshold
42,0.02529601722282024,0.4244152880775813,0.6938555836677551
42,0.02529601722282024,0.4249857387335995,0.6938290596008301
42,0.02529601722282024,0.42612664004563605,0.6937167644500732
42,0.02529601722282024,0.4278379920136908,0.6935737133026123
42,0.025475421600287047,0.4278379920136908,0.69332355260849
42,0.025475421600287047,0.4295493439817456,0.6923307776451111
42,0.026013634732687477,0.4295493439817456,0.6906043291091919
42,0.026013634732687477,0.4312606959498003,0.6890462636947632
42,0.026193039110154286,0.4312606959498003,0.6887083053588867
42,0.026193039110154286,0.4329720479178551,0.688443124294281
42,0.0263724434876211,0.4329720479178551,0.6880558729171753
42,0.0263724434876211,0.43468339988590987,0.6867247819900513
42,0.026551847865087908,0.43468339988590987,0.6860795021057129
42,0.026551847865087908,0.43867655447803766,0.6834420561790466
42,0.02673125224255472,0.43867655447803766,0.6827515363693237
42,0.02673125224255472,0.4392470051340559,0.6823866963386536
42,0.02691065662002153,0.4392470051340559,0.6821130514144897
42,0.02691065662002153,0.4409583571021107,0.6819288730621338
42,0.027090060997488338,0.4409583571021107,0.6815891265869141
42,0.027090060997488338,0.4415288077581289,0.680424153804779
42,0.027628274129888768,0.4415288077581289,0.6786695122718811
42,0.027628274129888768,0.44266970907016545,0.6780967712402344
42,0.02780767850735558,0.44266970907016545,0.6778056025505066
42,0.02780767850735558,0.44381061038220193,0.6773771643638611
42,0.02798708288482239,0.44381061038220193,0.6773132085800171
42,0.02798708288482239,0.44495151169423847,0.6765676736831665
42,0.0281664872622892,0.44495151169423847,0.676350474357605
42,0.0281664872622892,0.4455219623502567,0.6755419969558716
42,0.02834589163975601,0.4455219623502567,0.6754459738731384
42,0.02834589163975601,0.4478037649743297,0.6749147772789001
42,0.02852529601722282,0.4478037649743297,0.6746538877487183
42,0.02852529601722282,0.450656018254421,0.6727743148803711
42,0.02870470039468963,0.450656018254421,0.6725758910179138
42,0.02870470039468963,0.45122646891043927,0.6725068092346191
42,0.02906350914962325,0.45122646891043927,0.672038733959198
42,0.02906350914962325,0.45236737022247575,0.6718770265579224
42,0.02924291352709006,0.45236737022247575,0.6717051267623901
42,0.02942231790455687,0.4535082715345123,0.6707992553710938
42,0.029601722282023683,0.4535082715345123,0.6707534790039062
42,0.029601722282023683,0.4540787221905305,0.6706804037094116
42,0.02978112665949049,0.4540787221905305,0.6703898310661316
42,0.02978112665949049,0.45636052481460354,0.6681099534034729
