scenario,display_name,epoch,subset,model,loss,accuracy,precision,recall,f1,auroc,mean_entropy,median_entropy,std_entropy
s2_random_5_percent,Random 5%,3,test,baseline,0.312553161063312,0.8560120103725946,0.7336010709504686,0.6252139189960069,0.6750846935632892,0.9096566939119795,0.44835343633836,0.395422048126605,0.372275857712718
s2_random_5_percent,Random 5%,3,test,fine_tuned,0.3131243851247859,0.8586051590009554,0.7453798767967146,0.6212207644038791,0.6776602364654636,0.9094781082652712,0.45156579997784146,0.39884944182921367,0.37910524389561545
s2_random_5_percent,Random 5%,3,test,fully_retrained,0.31298957141196365,0.856421454892862,0.7347622237106497,0.6257843696520251,0.6759088108441158,0.9093594946466267,0.453907181903463,0.41223987916035415,0.3742603554155263
s2_random_5_percent,Random 5%,5,forget,baseline,0.2945428908652551,0.8654183733177296,0.7456647398843931,0.645,0.6916890080428955,0.9186487776928954,0.44762381704415816,0.3786801010714992,0.3733452841658729
s2_random_5_percent,Random 5%,5,forget,fine_tuned,0.2970677311932151,0.8642480983031012,0.75,0.63,0.6847826086956522,0.916740832696715,0.44917762678123374,0.38891806674694274,0.37948003039197853
s2_random_5_percent,Random 5%,5,forget,fully_retrained,0.3027954080525379,0.863662960795787,0.7406340057636888,0.6425,0.6880856760374833,0.9136506875477464,0.4538693762964621,0.39858724596274503,0.3757577713181466
s2_random_5_percent,Random 5%,5,retain,baseline,0.2991589285472625,0.8595751231527093,0.7348993288590604,0.6473460994730754,0.6883498462589682,0.9186793364294774,0.44388316349652834,0.3792516101547462,0.37307085822224667
s2_random_5_percent,Random 5%,5,retain,fine_tuned,0.2958936763392239,0.8624076354679803,0.7519780888618381,0.6351368718673692,0.6886365219814673,0.9209236774054825,0.4458061041428142,0.3898256177368803,0.3795838295866654
s2_random_5_percent,Random 5%,5,retain,fully_retrained,0.29812554723810963,0.8602524630541872,0.7371963710857478,0.6474746176583986,0.6894286691755046,0.919522811493981,0.44905510890814077,0.3963824942561976,0.37484084404251533
s2_random_5_percent,Random 5%,5,validation,baseline,0.3010408610695784,0.8610428610428611,0.7425742574257426,0.6417569880205363,0.6884944920440637,0.9165791917656938,0.43425175211907346,0.36521914231444946,0.3692888096153216
s2_random_5_percent,Random 5%,5,validation,fine_tuned,0.3011588126150562,0.8637728637728638,0.7587388622344071,0.6314888762122076,0.6892901618929016,0.9167018698764489,0.4363401088100743,0.375455582447042,0.3757200571934615
s2_random_5_percent,Random 5%,5,validation,fully_retrained,0.30117424228965917,0.8628173628173628,0.7463768115942029,0.6463205932686823,0.6927545093243657,0.9164780603735986,0.43940831372990696,0.37969254405885283,0.370952290309648
s2_random_5_percent,Random 5%,5,test,baseline,0.312553161063312,0.8560120103725946,0.7336010709504686,0.6252139189960069,0.6750846935632892,0.9096566939119795,0.44835343633836,0.395422048126605,0.372275857712718
s2_random_5_percent,Random 5%,5,test,fine_tuned,0.3134780600540461,0.8576497884536646,0.7472144846796658,0.612093553907587,0.6729382251489495,0.9093881502231758,0.45031915097730696,0.40297935577650124,0.3783953903955278
s2_random_5_percent,Random 5%,5,test,fully_retrained,0.31298957141196365,0.856421454892862,0.7347622237106497,0.6257843696520251,0.6759088108441158,0.9093594946466267,0.453907181903463,0.41223987916035415,0.3742603554155263
s2_random_5_percent,Random 5%,8,forget,baseline,0.2945428908652551,0.8654183733177296,0.7456647398843931,0.645,0.6916890080428955,0.9186487776928954,0.44762381704415816,0.3786801010714992,0.3733452841658729
s2_random_5_percent,Random 5%,8,forget,fine_tuned,0.2969647257104234,0.8595669982445875,0.7380952380952381,0.62,0.6739130434782609,0.9166109625668449,0.4390928204535154,0.3669020116908634,0.3777213416847019
s2_random_5_percent,Random 5%,8,forget,fully_retrained,0.3027954080525379,0.863662960795787,0.7406340057636888,0.6425,0.6880856760374833,0.9136506875477464,0.4538693762964621,0.39858724596274503,0.3757577713181466
s2_random_5_percent,Random 5%,8,retain,baseline,0.2991589285472625,0.8595751231527093,0.7348993288590604,0.6473460994730754,0.6883498462589682,0.9186793364294774,0.44388316349652834,0.3792516101547462,0.37307085822224667
s2_random_5_percent,Random 5%,8,retain,fine_tuned,0.29352532570188494,0.8630233990147783,0.7517376851012391,0.6393779719830356,0.6910202097367872,0.9221127138775533,0.4359077621616127,0.3641225916980178,0.37790178432330046
s2_random_5_percent,Random 5%,8,retain,fully_retrained,0.29812554723810963,0.8602524630541872,0.7371963710857478,0.6474746176583986,0.6894286691755046,0.919522811493981,0.44905510890814077,0.3963824942561976,0.37484084404251533
s2_random_5_percent,Random 5%,8,validation,baseline,0.3010408610695784,0.8610428610428611,0.7425742574257426,0.6417569880205363,0.6884944920440637,0.9165791917656938,0.43425175211907346,0.36521914231444946,0.3692888096153216
s2_random_5_percent,Random 5%,8,validation,fine_tuned,0.30150602595349285,0.864045864045864,0.7583617747440273,0.6337706788362807,0.6904909881914233,0.9163065566818421,0.4265580881986941,0.3496533468668338,0.3739737068044798
s2_random_5_percent,Random 5%,8,validation,fully_retrained,0.30117424228965917,0.8628173628173628,0.7463768115942029,0.6463205932686823,0.6927545093243657,0.9164780603735986,0.43940831372990696,0.37969254405885283,0.370952290309648
s2_random_5_percent,Random 5%,8,test,baseline,0.312553161063312,0.8560120103725946,0.7336010709504686,0.6252139189960069,0.6750846935632892,0.9096566939119795,0.44835343633836,0.395422048126605,0.372275857712718
s2_random_5_percent,Random 5%,8,test,fine_tuned,0.3138680494334068,0.8583321959874437,0.7467218771566597,0.6172276098117513,0.6758276077451593,0.9090803074579619,0.44076380092290407,0.38487103064985007,0.3770723978513299
s2_random_5_percent,Random 5%,8,test,fully_retrained,0.31298957141196365,0.856421454892862,0.7347622237106497,0.6257843696520251,0.6759088108441158,0.9093594946466267,0.453907181903463,0.41223987916035415,0.3742603554155263
s2_random_5_percent,Random 5%,10,forget,baseline,0.2945428908652551,0.8654183733177296,0.7456647398843931,0.645,0.6916890080428955,0.9186487776928954,0.44762381704415816,0.3786801010714992,0.3733452841658729
s2_random_5_percent,Random 5%,10,forget,fine_tuned,0.29832863673750454,0.8613224107665302,0.7295774647887324,0.6475,0.686092715231788,0.915636936592819,0.4332458551179455,0.35654020855282403,0.3771133601791602
s2_random_5_percent,Random 5%,10,forget,fully_retrained,0.3027954080525379,0.863662960795787,0.7406340057636888,0.6425,0.6880856760374833,0.9136506875477464,0.4538693762964621,0.39858724596274503,0.3757577713181466
s2_random_5_percent,Random 5%,10,retain,baseline,0.2991589285472625,0.8595751231527093,0.7348993288590604,0.6473460994730754,0.6883498462589682,0.9186793364294774,0.44388316349652834,0.3792516101547462,0.37307085822224667
s2_random_5_percent,Random 5%,10,retain,fine_tuned,0.29249702602716693,0.864685960591133,0.7452201622247973,0.6612260634879835,0.7007150153217568,0.9227137090159403,0.4299765797579238,0.3532673756672565,0.37747953744268586
s2_random_5_percent,Random 5%,10,retain,fully_retrained,0.29812554723810963,0.8602524630541872,0.7371963710857478,0.6474746176583986,0.6894286691755046,0.919522811493981,0.44905510890814077,0.3963824942561976,0.37484084404251533
s2_random_5_percent,Random 5%,10,validation,baseline,0.3010408610695784,0.8610428610428611,0.7425742574257426,0.6417569880205363,0.6884944920440637,0.9165791917656938,0.43425175211907346,0.36521914231444946,0.3692888096153216
s2_random_5_percent,Random 5%,10,validation,fine_tuned,0.3010261172414048,0.8633633633633634,0.7476943346508564,0.6474614945807188,0.6939773769489452,0.9168135954983839,0.4200187114281526,0.33305005147906475,0.37280865747604197
s2_random_5_percent,Random 5%,10,validation,fully_retrained,0.30117424228965917,0.8628173628173628,0.7463768115942029,0.6463205932686823,0.6927545093243657,0.9164780603735986,0.43940831372990696,0.37969254405885283,0.370952290309648
s2_random_5_percent,Random 5%,10,test,baseline,0.312553161063312,0.8560120103725946,0.7336010709504686,0.6252139189960069,0.6750846935632892,0.9096566939119795,0.44835343633836,0.395422048126605,0.372275857712718
s2_random_5_percent,Random 5%,10,test,fine_tuned,0.31441212615358094,0.8557390473590828,0.7292490118577075,0.6314888762122076,0.6768572302048304,0.9091065068422353,0.43481166154969814,0.3708824001031476,0.3768937064370572
s2_random_5_percent,Random 5%,10,test,fully_retrained,0.31298957141196365,0.856421454892862,0.7347622237106497,0.6257843696520251,0.6759088108441158,0.9093594946466267,0.453907181903463,0.41223987916035415,0.3742603554155263
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),0,forget,baseline,0.3010291701533407,0.8533568904593639,0.7237569060773481,0.6374695863746959,0.6778783958602846,0.9185132250825682,0.44821597964761095,0.3839369525579256,0.37109941738379637
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),0,forget,fine_tuned,0.3010291701533407,0.8533568904593639,0.7237569060773481,0.6374695863746959,0.6778783958602846,0.9185132250825682,0.44821597964761095,0.3839369525579256,0.37109941738379637
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),0,forget,fully_retrained,0.3096706154558967,0.8515901060070671,0.729106628242075,0.6155717761557178,0.6675461741424802,0.9131971029781247,0.43847297540742536,0.3622306620171452,0.3716369486619438
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),0,retain,baseline,0.2988183887471434,0.8602074420608784,0.7360339280491371,0.6477477477477478,0.6890744797371303,0.9186588401203506,0.44385348312622147,0.3788773350881849,0.3731877066392945
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),0,retain,fine_tuned,0.2988183887471434,0.8602074420608784,0.7360339280491371,0.6477477477477478,0.6890744797371303,0.9186588401203506,0.44385348312622147,0.3788773350881849,0.3731877066392945
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),0,retain,fully_retrained,0.3001333077576297,0.859591886984088,0.7480668110114445,0.6225225225225225,0.6795448159595392,0.917648056558295,0.434754193387903,0.36008809336578446,0.37358517472416375
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),0,validation,baseline,0.3010408610695784,0.8610428610428611,0.7425742574257426,0.6417569880205363,0.6884944920440637,0.9165791917656938,0.43425175211907346,0.36521914231444946,0.3692888096153216
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),0,validation,fine_tuned,0.3010408610695784,0.8610428610428611,0.7425742574257426,0.6417569880205363,0.6884944920440637,0.9165791917656938,0.43425175211907346,0.36521914231444946,0.3692888096153216
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),0,validation,fully_retrained,0.3017644258832204,0.8617253617253617,0.7541208791208791,0.6263548203080433,0.6843253349953257,0.9162677111724292,0.42486714446948215,0.3419362189352324,0.36930589987593804
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),0,test,baseline,0.312553161063312,0.8560120103725946,0.7336010709504686,0.6252139189960069,0.6750846935632892,0.9096566939119795,0.44835343633836,0.395422048126605,0.372275857712718
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),0,test,fine_tuned,0.312553161063312,0.8560120103725946,0.7336010709504686,0.6252139189960069,0.6750846935632892,0.9096566939119795,0.44835343633836,0.395422048126605,0.372275857712718
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),0,test,fully_retrained,0.3118303372075203,0.8560120103725946,0.7450842696629213,0.6052481460353679,0.6679257160843564,0.910143019982557,0.43857387964943434,0.37028372529333786,0.3727179875857421
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,forget,baseline,0.3010291701533407,0.8533568904593639,0.7237569060773481,0.6374695863746959,0.6778783958602846,0.9185132250825682,0.44821597964761095,0.3839369525579256,0.37109941738379637
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,forget,fine_tuned,0.3023285925526793,0.8515901060070671,0.7373134328358208,0.6009732360097324,0.6621983914209115,0.9182069620025823,0.44180680136212763,0.37580779186988195,0.37329616665776966
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,forget,fully_retrained,0.3096706154558967,0.8515901060070671,0.729106628242075,0.6155717761557178,0.6675461741424802,0.9131971029781247,0.43847297540742536,0.3622306620171452,0.3716369486619438
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,retain,baseline,0.2988183887471434,0.8602074420608784,0.7360339280491371,0.6477477477477478,0.6890744797371303,0.9186588401203506,0.44385348312622147,0.3788773350881849,0.3731877066392945
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,retain,fine_tuned,0.29818291998285334,0.860361330830076,0.7617813765182186,0.6054054054054054,0.67465041233417,0.919143015720824,0.43734286120297133,0.36561169593918924,0.37482071262139594
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,retain,fully_retrained,0.3001333077576297,0.859591886984088,0.7480668110114445,0.6225225225225225,0.6795448159595392,0.917648056558295,0.434754193387903,0.36008809336578446,0.37358517472416375
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,validation,baseline,0.3010408610695784,0.8610428610428611,0.7425742574257426,0.6417569880205363,0.6884944920440637,0.9165791917656938,0.43425175211907346,0.36521914231444946,0.3692888096153216
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,validation,fine_tuned,0.3017601366995884,0.8633633633633634,0.7697274031563845,0.612093553907587,0.6819192882109946,0.916470946373851,0.42764691242836866,0.35439775322524636,0.37063164575690005
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,validation,fully_retrained,0.3017644258832204,0.8617253617253617,0.7541208791208791,0.6263548203080433,0.6843253349953257,0.9162677111724292,0.42486714446948215,0.3419362189352324,0.36930589987593804
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,test,baseline,0.312553161063312,0.8560120103725946,0.7336010709504686,0.6252139189960069,0.6750846935632892,0.9096566939119795,0.44835343633836,0.395422048126605,0.372275857712718
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,test,fine_tuned,0.3132390297510267,0.8592875665347346,0.7674074074074074,0.5909868796349116,0.6677408959071865,0.9095059451110618,0.44157273435673894,0.38051605029310304,0.3734952271054869
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,test,fully_retrained,0.3118303372075203,0.8560120103725946,0.7450842696629213,0.6052481460353679,0.6679257160843564,0.910143019982557,0.43857387964943434,0.37028372529333786,0.3727179875857421
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),2,forget,baseline,0.3010291701533407,0.8533568904593639,0.7237569060773481,0.6374695863746959,0.6778783958602846,0.9185132250825682,0.44821597964761095,0.3839369525579256,0.37109941738379637
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),2,forget,fine_tuned,0.3041493177452864,0.8551236749116607,0.7310924369747899,0.635036496350365,0.6796875,0.9166321648073473,0.4397101261248291,0.3734997362046136,0.3712512058676036
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),2,forget,fully_retrained,0.3096706154558967,0.8515901060070671,0.729106628242075,0.6155717761557178,0.6675461741424802,0.9131971029781247,0.43847297540742536,0.3622306620171452,0.3716369486619438
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),2,retain,baseline,0.2988183887471434,0.8602074420608784,0.7360339280491371,0.6477477477477478,0.6890744797371303,0.9186588401203506,0.44385348312622147,0.3788773350881849,0.3731877066392945
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),2,retain,fine_tuned,0.2968363474945681,0.8619925517835708,0.7467708020426554,0.6398970398970399,0.6892154144718603,0.9197181575989067,0.43532179948300453,0.36436112182115876,0.373291224694665
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),2,retain,fully_retrained,0.3001333077576297,0.859591886984088,0.7480668110114445,0.6225225225225225,0.6795448159595392,0.917648056558295,0.434754193387903,0.36008809336578446,0.37358517472416375
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),2,validation,baseline,0.3010408610695784,0.8610428610428611,0.7425742574257426,0.6417569880205363,0.6884944920440637,0.9165791917656938,0.43425175211907346,0.36521914231444946,0.3692888096153216
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),2,validation,fine_tuned,0.30090054294251556,0.8624078624078624,0.7518593644354293,0.6343411294922989,0.6881188118811881,0.9166527883961759,0.4259286419875971,0.3508531330394875,0.3690094829052531
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),2,validation,fully_retrained,0.3017644258832204,0.8617253617253617,0.7541208791208791,0.6263548203080433,0.6843253349953257,0.9162677111724292,0.42486714446948215,0.3419362189352324,0.36930589987593804
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),2,test,baseline,0.312553161063312,0.8560120103725946,0.7336010709504686,0.6252139189960069,0.6750846935632892,0.9096566939119795,0.44835343633836,0.395422048126605,0.372275857712718
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),2,test,fine_tuned,0.3120059223284278,0.8577862699604204,0.7426621160409557,0.6206503137478608,0.6761963952765693,0.9100616586134261,0.43971964985796314,0.381326068768818,0.3722986211401219
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),2,test,fully_retrained,0.3118303372075203,0.8560120103725946,0.7450842696629213,0.6052481460353679,0.6679257160843564,0.910143019982557,0.43857387964943434,0.37028372529333786,0.3727179875857421
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),3,forget,baseline,0.3010291701533407,0.8533568904593639,0.7237569060773481,0.6374695863746959,0.6778783958602846,0.9185132250825682,0.44821597964761095,0.3839369525579256,0.37109941738379637
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),3,forget,fine_tuned,0.3039495446313129,0.8539458186101295,0.7208672086720868,0.6472019464720195,0.6820512820512821,0.9166416173715445,0.4418872163891684,0.3833155045915325,0.3732743769127114
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),3,forget,fully_retrained,0.3096706154558967,0.8515901060070671,0.729106628242075,0.6155717761557178,0.6675461741424802,0.9131971029781247,0.43847297540742536,0.3622306620171452,0.3716369486619438
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),3,retain,baseline,0.2988183887471434,0.8602074420608784,0.7360339280491371,0.6477477477477478,0.6890744797371303,0.9186588401203506,0.44385348312622147,0.3788773350881849,0.3731877066392945
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),3,retain,fine_tuned,0.2963188189587591,0.8624234403373242,0.7393385552654482,0.655984555984556,0.6951718494271686,0.920176698336967,0.43777074434543944,0.36748469186271115,0.3758367209306698
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),3,retain,fully_retrained,0.3001333077576297,0.859591886984088,0.7480668110114445,0.6225225225225225,0.6795448159595392,0.917648056558295,0.434754193387903,0.36008809336578446,0.37358517472416375
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),3,validation,baseline,0.3010408610695784,0.8610428610428611,0.7425742574257426,0.6417569880205363,0.6884944920440637,0.9165791917656938,0.43425175211907346,0.36521914231444946,0.3692888096153216
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),3,validation,fine_tuned,0.30127780499434614,0.8626808626808626,0.7433224755700326,0.6508841985168283,0.6940389294403893,0.9164970992793979,0.42827594707609984,0.3535837050764403,0.37138546898515845
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),3,validation,fully_retrained,0.3017644258832204,0.8617253617253617,0.7541208791208791,0.6263548203080433,0.6843253349953257,0.9162677111724292,0.42486714446948215,0.3419362189352324,0.36930589987593804
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),3,test,baseline,0.312553161063312,0.8560120103725946,0.7336010709504686,0.6252139189960069,0.6750846935632892,0.9096566939119795,0.44835343633836,0.395422048126605,0.372275857712718
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),3,test,fine_tuned,0.31282825055425845,0.858059232973932,0.7359364659166115,0.6343411294922989,0.6813725490196079,0.9096513721620488,0.4426769932055346,0.38649947940437,0.3750362118209942
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),3,test,fully_retrained,0.3118303372075203,0.8560120103725946,0.7450842696629213,0.6052481460353679,0.6679257160843564,0.910143019982557,0.43857387964943434,0.37028372529333786,0.3727179875857421
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4,forget,baseline,0.3010291701533407,0.8533568904593639,0.7237569060773481,0.6374695863746959,0.6778783958602846,0.9185132250825682,0.44821597964761095,0.3839369525579256,0.37109941738379637
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4,forget,fine_tuned,0.30548362146998204,0.8515901060070671,0.7317784256559767,0.610705596107056,0.6657824933687002,0.9163637119841499,0.42712832338161266,0.3492941769019544,0.3721926746351534
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4,forget,fully_retrained,0.3096706154558967,0.8515901060070671,0.729106628242075,0.6155717761557178,0.6675461741424802,0.9131971029781247,0.43847297540742536,0.3622306620171452,0.3716369486619438
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4,retain,baseline,0.2988183887471434,0.8602074420608784,0.7360339280491371,0.6477477477477478,0.6890744797371303,0.9186588401203506,0.44385348312622147,0.3788773350881849,0.3731877066392945
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4,retain,fine_tuned,0.2956966721018733,0.8631621064294728,0.7591206735266605,0.6266409266409266,0.6865482233502538,0.9205038005349482,0.42245157571424896,0.33928365087741075,0.3742297170531219
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4,retain,fully_retrained,0.3001333077576297,0.859591886984088,0.7480668110114445,0.6225225225225225,0.6795448159595392,0.917648056558295,0.434754193387903,0.36008809336578446,0.37358517472416375
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4,validation,baseline,0.3010408610695784,0.8610428610428611,0.7425742574257426,0.6417569880205363,0.6884944920440637,0.9165791917656938,0.43425175211907346,0.36521914231444946,0.3692888096153216
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4,validation,fine_tuned,0.30202551027652536,0.8630903630903631,0.7596952908587258,0.6257843696520251,0.6862683766030654,0.9164465335833503,0.41315077706489334,0.32579476536569185,0.3697858430133883
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4,validation,fully_retrained,0.3017644258832204,0.8617253617253617,0.7541208791208791,0.6263548203080433,0.6843253349953257,0.9162677111724292,0.42486714446948215,0.3419362189352324,0.36930589987593804
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4,test,baseline,0.312553161063312,0.8560120103725946,0.7336010709504686,0.6252139189960069,0.6750846935632892,0.9096566939119795,0.44835343633836,0.395422048126605,0.372275857712718
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4,test,fine_tuned,0.3132338208447452,0.8586051590009554,0.7544357700496807,0.6063890473474044,0.67235926628716,0.9096556704985312,0.4270505989241597,0.35492944653823,0.3733456521706484
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4,test,fully_retrained,0.3118303372075203,0.8560120103725946,0.7450842696629213,0.6052481460353679,0.6679257160843564,0.910143019982557,0.43857387964943434,0.37028372529333786,0.3727179875857421
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),5,forget,baseline,0.3010291701533407,0.8533568904593639,0.7237569060773481,0.6374695863746959,0.6778783958602846,0.9185132250825682,0.44821597964761095,0.3839369525579256,0.37109941738379637
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),5,forget,fine_tuned,0.3063723157428849,0.8527679623085983,0.7388724035608308,0.6058394160583942,0.6657754010695187,0.9157511858241785,0.42780967354268273,0.35973668054285035,0.3719940225294322
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),5,forget,fully_retrained,0.3096706154558967,0.8515901060070671,0.729106628242075,0.6155717761557178,0.6675461741424802,0.9131971029781247,0.43847297540742536,0.3622306620171452,0.3716369486619438
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),5,retain,baseline,0.2988183887471434,0.8602074420608784,0.7360339280491371,0.6477477477477478,0.6890744797371303,0.9186588401203506,0.44385348312622147,0.3788773350881849,0.3731877066392945
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),5,retain,fine_tuned,0.29512988691735487,0.8630697731679542,0.7601441328528905,0.6244530244530244,0.6856496855790292,0.9209398248676595,0.4231361324870483,0.3410046212530348,0.37330014754227114
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),5,retain,fully_retrained,0.3001333077576297,0.859591886984088,0.7480668110114445,0.6225225225225225,0.6795448159595392,0.917648056558295,0.434754193387903,0.36008809336578446,0.37358517472416375
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),5,validation,baseline,0.3010408610695784,0.8610428610428611,0.7425742574257426,0.6417569880205363,0.6884944920440637,0.9165791917656938,0.43425175211907346,0.36521914231444946,0.3692888096153216
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),5,validation,fine_tuned,0.30217027559615545,0.8625443625443625,0.7601115760111576,0.6217912150598973,0.6840288672732978,0.9164358881736561,0.4135547847668313,0.3291732685372424,0.3686011435132147
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),5,validation,fully_retrained,0.3017644258832204,0.8617253617253617,0.7541208791208791,0.6263548203080433,0.6843253349953257,0.9162677111724292,0.42486714446948215,0.3419362189352324,0.36930589987593804
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),5,test,baseline,0.312553161063312,0.8560120103725946,0.7336010709504686,0.6252139189960069,0.6750846935632892,0.9096566939119795,0.44835343633836,0.395422048126605,0.372275857712718
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),5,test,fine_tuned,0.31321975169080735,0.8576497884536646,0.7528490028490028,0.602966343411295,0.6696230598669624,0.9097476241968508,0.42722339733067644,0.36020412638650545,0.37222073761790625
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),5,test,fully_retrained,0.3118303372075203,0.8560120103725946,0.7450842696629213,0.6052481460353679,0.6679257160843564,0.910143019982557,0.43857387964943434,0.37028372529333786,0.3727179875857421
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),8,forget,baseline,0.3010291701533407,0.8533568904593639,0.7237569060773481,0.6374695863746959,0.6778783958602846,0.9185132250825682,0.44821597964761095,0.3839369525579256,0.37109941738379637
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),8,forget,fine_tuned,0.306904013527169,0.8551236749116607,0.7323943661971831,0.6326034063260341,0.6788511749347258,0.9151859224851926,0.4298253544483725,0.36460050326385496,0.3737986456786666
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),8,forget,fully_retrained,0.3096706154558967,0.8515901060070671,0.729106628242075,0.6155717761557178,0.6675461741424802,0.9131971029781247,0.43847297540742536,0.3622306620171452,0.3716369486619438
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),8,retain,baseline,0.2988183887471434,0.8602074420608784,0.7360339280491371,0.6477477477477478,0.6890744797371303,0.9186588401203506,0.44385348312622147,0.3788773350881849,0.3731877066392945
