scenario,display_name,epoch,is_scheduled_checkpoint,is_validation_best_epoch,current_validation_best_epoch,runtime_seconds,cumulative_optimizer_steps,epoch_sweep_seed,forget_entropy_mean,forget_entropy_median,forget_entropy_std,forget_entropy_mae_to_retraining,forget_entropy_median_abs_diff_to_retraining,baseline_entropy_mae_to_retraining,forget_entropy_wasserstein_to_retraining,baseline_entropy_wasserstein_to_retraining,relative_entropy_mae_improvement,relative_entropy_wasserstein_improvement,forget_entropy_ks_statistic_to_retraining,forget_entropy_ks_pvalue_to_retraining,baseline_entropy_ks_statistic_to_retraining,baseline_entropy_ks_pvalue_to_retraining,relative_entropy_improvement,entropy_records_moved_closer,entropy_records_moved_closer_percentage,entropy_records_unchanged_percentage,entropy_records_moved_further_percentage,forget_record_count,forget_probability_mean,forget_probability_median,forget_probability_std,forget_probability_mae_to_retraining,forget_probability_median_abs_diff_to_retraining,baseline_probability_mae_to_retraining,forget_probability_wasserstein_to_retraining,baseline_probability_wasserstein_to_retraining,relative_probability_mae_improvement,relative_probability_wasserstein_improvement,forget_probability_ks_statistic_to_retraining,forget_probability_ks_pvalue_to_retraining,baseline_probability_ks_statistic_to_retraining,baseline_probability_ks_pvalue_to_retraining,relative_probability_improvement,probability_records_moved_closer,probability_records_moved_closer_percentage,probability_records_unchanged_percentage,probability_records_moved_further_percentage,forget_loss_mean,forget_loss_median,forget_loss_std,forget_loss_mae_to_retraining,forget_loss_median_abs_diff_to_retraining,baseline_loss_mae_to_retraining,forget_loss_wasserstein_to_retraining,baseline_loss_wasserstein_to_retraining,relative_loss_mae_improvement,relative_loss_wasserstein_improvement,forget_loss_ks_statistic_to_retraining,forget_loss_ks_pvalue_to_retraining,baseline_loss_ks_statistic_to_retraining,baseline_loss_ks_pvalue_to_retraining,relative_loss_improvement,loss_records_moved_closer,loss_records_moved_closer_percentage,loss_records_unchanged_percentage,loss_records_moved_further_percentage,forget_prediction_agreement_with_retraining,retain_loss,retain_accuracy,retain_f1,retain_auroc,retain_mean_entropy,validation_loss,validation_accuracy,validation_f1,validation_auroc,validation_mean_entropy,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_auroc,test_mean_entropy,full_retraining_test_f1,test_f1_difference_from_full_retraining
s2_random_5_percent,Random 5%,3,True,False,1,3.5607484999345616,1524,743,0.44950571253444904,0.38449650909240485,0.3792201960979524,0.022516517560163145,0.011768046179350677,0.021005455047101773,0.006181259856434991,0.0067801164619423,-0.07193667119674507,0.08832541577549158,0.02399063779988297,0.7092434198714119,0.01579871269748391,0.983361434100525,-0.07193667119674507,666,38.970157987126974,1.2287887653598597,59.80105324751317,1709,0.24073012173175812,0.10130107402801514,0.286439448595047,0.013613935559988022,0.005002230405807495,0.013411344029009342,0.004256283244332911,0.0034619916666749065,-0.015105982706913323,-0.22943197272941074,0.02399063779988297,0.7092434198714119,0.011702750146284377,0.99980859946012,-0.015105982706913323,653,38.209479227618495,2.925687536571094,58.86483323581042,0.29702298578275854,0.08368581533432007,0.4801295959827461,0.02639993696951302,0.006415851414203644,0.027194814919392286,0.007435252403675112,0.00862177314643709,0.029229025909363604,0.13761910950444145,0.02399063779988297,0.7092434198714119,0.015213575190169689,0.9890271430485175,0.029229025909363604,653,38.209479227618495,2.925687536571094,58.86483323581042,0.9882972498537156,0.2972347365393491,0.8611453201970444,0.68853591160221,0.9199940604502942,0.44701551956443897,0.30097129772600817,0.862953862953863,0.6901234567901234,0.9167979856428226,0.4370844047407734,0.3131243851247859,0.8586051590009554,0.7453798767967146,0.6212207644038791,0.6776602364654636,0.9094781082652712,0.45156579997784146,0.6759088108441158,0.0017514256213477797
s2_random_5_percent,Random 5%,5,True,False,1,5.918196291895583,2540,743,0.44917762678123374,0.38891806674694274,0.37948003039197853,0.022893495672319335,0.013680427756422475,0.021005455047101773,0.006237796013733892,0.0067801164619423,-0.08988334796765396,0.07998689274034232,0.02633118782913985,0.5942560682803825,0.01579871269748391,0.983361434100525,-0.08988334796765396,600,35.108250438853126,0.7021650087770626,64.18958455236981,1709,0.23763179779052734,0.10096960514783859,0.28368672728538513,0.014337386935949326,0.00588071346282959,0.013411344029009342,0.0070034403572158755,0.0034619916666749065,-0.06904922466658903,-1.0229512464258406,0.02633118782913985,0.5942560682803825,0.011702750146284377,0.99980859946012,-0.06904922466658903,594,34.7571679344646,2.8671737858396726,62.375658279695735,0.2970677311932151,0.0857766792178154,0.48181836026307256,0.028239416167100847,0.007071472704410553,0.027194814919392286,0.007526134964617155,0.00862177314643709,-0.03841177999573997,0.12707805728717225,0.02633118782913985,0.5942560682803825,0.015213575190169689,0.9890271430485175,-0.03841177999573997,592,34.640140433001754,2.8671737858396726,62.49268578115858,0.9865418373317729,0.2958936763392239,0.8624076354679803,0.6886365219814673,0.9209236774054825,0.4458061041428142,0.3011588126150562,0.8637728637728638,0.6892901618929016,0.9167018698764489,0.4363401088100743,0.3134780600540461,0.8576497884536646,0.7472144846796658,0.612093553907587,0.6729382251489495,0.9093881502231758,0.45031915097730696,0.6759088108441158,-0.0029705856951662835
s2_random_5_percent,Random 5%,8,True,False,1,9.318982832832262,4064,743,0.4390928204535154,0.3669020116908634,0.3777213416847019,0.026775957275100407,0.015783703144204186,0.021005455047101773,0.014826904724293329,0.0067801164619423,-0.27471445941347605,-1.1868215402373585,0.03393797542422469,0.2786565247723816,0.01579871269748391,0.983361434100525,-0.27471445941347605,532,31.129315389116442,0.7021650087770626,68.16851960210649,1709,0.23867879807949066,0.09557121992111206,0.28910472989082336,0.015506944619119167,0.006592690944671631,0.013411344029009342,0.006866707678456981,0.0034619916666749065,-0.15625582235284896,-0.9834558657537606,0.03393797542422469,0.2786565247723816,0.011702750146284377,0.99980859946012,-0.15625582235284896,532,31.129315389116442,2.8086600351082502,66.0620245757753,0.2969647257104234,0.0748787671327591,0.49449696564655193,0.030002009956384447,0.008219486102461815,0.027194814919392286,0.010664202254285132,0.00862177314643709,-0.10322537753292016,-0.23689200274215816,0.03393797542422469,0.2786565247723816,0.015213575190169689,0.9890271430485175,-0.10322537753292016,530,31.0122878876536,2.7501462843768287,66.23756582796958,0.9842012873025161,0.29352532570188494,0.8630233990147783,0.6910202097367872,0.9221127138775533,0.4359077621616127,0.30150602595349285,0.864045864045864,0.6904909881914233,0.9163065566818421,0.4265580881986941,0.3138680494334068,0.8583321959874437,0.7467218771566597,0.6172276098117513,0.6758276077451593,0.9090803074579619,0.44076380092290407,0.6759088108441158,-8.120309895653932e-05
s2_random_5_percent,Random 5%,10,True,False,1,11.603165999869816,5080,743,0.4332458551179455,0.35654020855282403,0.3771133601791602,0.02932592450840433,0.01835572369619376,0.021005455047101773,0.020660354242630734,0.0067801164619423,-0.39610993633059,-2.047197545735396,0.042129900526623756,0.09629623963402638,0.01579871269748391,0.983361434100525,-0.39610993633059,482,28.20362785254535,0.8191925102399065,70.97717963721475,1709,0.24315938353538513,0.0920492485165596,0.2955096364021301,0.015622997656464577,0.0070271119475364685,0.013411344029009342,0.007810371554174019,0.0034619916666749065,-0.16490917112194925,-1.2560341867245288,0.042129900526623756,0.09629623963402638,0.011702750146284377,0.99980859946012,-0.16490917112194925,485,28.379169104739617,2.047981275599766,69.57284961966062,0.29832863673750454,0.07414163649082184,0.5034511595261537,0.03023893839668161,0.00876760482788086,0.027194814919392286,0.013343541090705282,0.00862177314643709,-0.11193764275698737,-0.547656249366691,0.042129900526623756,0.09629623963402638,0.015213575190169689,0.9890271430485175,-0.11193764275698737,481,28.145114101813927,2.047981275599766,69.8069046225863,0.9859566998244588,0.29249702602716693,0.864685960591133,0.7007150153217568,0.9227137090159403,0.4299765797579238,0.3010261172414048,0.8633633633633634,0.6939773769489452,0.9168135954983839,0.4200187114281526,0.31441212615358094,0.8557390473590828,0.7292490118577075,0.6314888762122076,0.6768572302048304,0.9091065068422353,0.43481166154969814,0.6759088108441158,0.0009484193607145475
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),0,True,False,4,0.0,0,744,0.44821597964761095,0.3839369525579256,0.37109941738379637,0.023211722043069996,0.013551972028866224,0.023211722043069996,0.009780565498617975,0.009780565498617975,0.0,0.0,0.021790341578327443,0.8151146043300879,0.021790341578327443,0.8151146043300879,0.0,0,0.0,100.0,0.0,1698,0.24562223255634308,0.0958573967218399,0.29252639412879944,0.013069559819996357,0.0059012146666646,0.013069559819996357,0.009647652049207991,0.009647652049207991,0.0,0.0,0.024734982332155476,0.6766816900537729,0.024734982332155476,0.6766816900537729,0.0,0,0.0,100.0,0.0,0.3010291701533407,0.08241613954305649,0.49475671082728473,0.02908051366806977,0.0072424644604325294,0.02908051366806977,0.013180905071287203,0.013180905071287203,0.0,0.0,0.02061248527679623,0.8636360614258392,0.02061248527679623,0.8636360614258392,0.0,0,0.0,100.0,0.0,0.9852767962308598,0.2988183887471434,0.8602074420608784,0.6890744797371303,0.9186588401203506,0.44385348312622147,0.3010408610695784,0.8610428610428611,0.6884944920440637,0.9165791917656938,0.43425175211907346,0.312553161063312,0.8560120103725946,0.7336010709504686,0.6252139189960069,0.6750846935632892,0.9096566939119795,0.44835343633836,0.6679257160843564,0.007158977478932793
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,True,False,4,1.1177964999806136,508,744,0.44180680136212763,0.37580779186988195,0.37329616665776966,0.02230015734063761,0.01244611951284796,0.023211722043069996,0.004725592180377506,0.009780565498617975,0.03927173954353547,0.5168385528377426,0.01707891637220259,0.9655170137593234,0.021790341578327443,0.8151146043300879,0.03927173954353547,861,50.70671378091873,0.5889281507656066,48.70435806831567,1698,0.2319897711277008,0.08863603323698044,0.282493531703949,0.01332050934433937,0.0052909329533576965,0.013069559819996357,0.0059150108336204175,0.009647652049207991,-0.0192010693396929,0.38689633462620565,0.0176678445229682,0.9537780502108232,0.024734982332155476,0.6766816900537729,-0.0192010693396929,833,49.05771495877503,3.53356890459364,47.40871613663133,0.3023285925526793,0.07798152416944504,0.5056036792645366,0.028208277861185578,0.006520678289234638,0.02908051366806977,0.009987565581883065,0.013180905071287203,0.02999382393447536,0.24227012273689696,0.016489988221436984,0.9751465473941839,0.02061248527679623,0.8636360614258392,0.02999382393447536,834,49.11660777385159,3.53356890459364,47.349823321554766,0.9858657243816255,0.29818291998285334,0.860361330830076,0.67465041233417,0.919143015720824,0.43734286120297133,0.3017601366995884,0.8633633633633634,0.6819192882109946,0.916470946373851,0.42764691242836866,0.3132390297510267,0.8592875665347346,0.7674074074074074,0.5909868796349116,0.6677408959071865,0.9095059451110618,0.44157273435673894,0.6679257160843564,-0.0001848201771698088
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),2,True,False,4,2.2737269579665735,1016,744,0.4397101261248291,0.3734997362046136,0.3712512058676036,0.020303235149581267,0.010928122001352486,0.023211722043069996,0.004397097976491399,0.009780565498617975,0.12530250397156883,0.550424975211022,0.02237926972909305,0.7889460601181785,0.021790341578327443,0.8151146043300879,0.12530250397156883,870,51.23674911660777,0.47114252061248524,48.29210836277974,1698,0.2405194640159607,0.09053098410367966,0.2914504408836365,0.011564007960259914,0.004491716623306274,0.013069559819996357,0.004788350566142307,0.009647652049207991,0.11519529964834441,0.5036771079927785,0.021790341578327443,0.8151146043300879,0.024734982332155476,0.6766816900537729,0.11519529964834441,859,50.58892815076561,3.121319199057715,46.28975265017668,0.3041493177452864,0.07848120480775833,0.5123938293784597,0.024360140583737172,0.0057165175676345825,0.02908051366806977,0.007598439485645786,0.013180905071287203,0.16232082893073307,0.42352672714425765,0.021790341578327443,0.8151146043300879,0.02061248527679623,0.8636360614258392,0.16232082893073307,860,50.64782096584217,3.0624263839811543,46.28975265017668,0.9893992932862191,0.2968363474945681,0.8619925517835708,0.6892154144718603,0.9197181575989067,0.43532179948300453,0.30090054294251556,0.8624078624078624,0.6881188118811881,0.9166527883961759,0.4259286419875971,0.3120059223284278,0.8577862699604204,0.7426621160409557,0.6206503137478608,0.6761963952765693,0.9100616586134261,0.43971964985796314,0.6679257160843564,0.008270679192212915
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),3,True,False,4,3.3893699168693274,1524,744,0.4418872163891684,0.3833155045915325,0.3732743769127114,0.025872950962582287,0.013825515861008157,0.023211722043069996,0.006126929219681064,0.009780565498617975,-0.11465021486016025,0.37356084159481184,0.024146054181389872,0.7054619543991573,0.021790341578327443,0.8151146043300879,-0.11465021486016025,670,39.45818610129564,0.4122497055359246,60.12956419316844,1698,0.24600942432880402,0.0943269431591034,0.2950817346572876,0.015074924565851688,0.006383971311151981,0.013069559819996357,0.010181960776603455,0.009647652049207991,-0.15343781837144466,-0.05538225515080919,0.023557126030624265,0.7339026984784113,0.024734982332155476,0.6766816900537729,-0.15343781837144466,661,38.928150765606595,2.0023557126030624,59.06949352179034,0.3039495446313129,0.08044533804059029,0.51052270348286,0.031748541007046494,0.008079282939434052,0.02908051366806977,0.009271789332331954,0.013180905071287203,-0.09174622461728399,0.2965741516089606,0.024146054181389872,0.7054619543991573,0.02061248527679623,0.8636360614258392,-0.09174622461728399,664,39.10482921083628,2.0023557126030624,58.89281507656066,0.983510011778563,0.2963188189587591,0.8624234403373242,0.6951718494271686,0.920176698336967,0.43777074434543944,0.30127780499434614,0.8626808626808626,0.6940389294403893,0.9164970992793979,0.42827594707609984,0.31282825055425845,0.858059232973932,0.7359364659166115,0.6343411294922989,0.6813725490196079,0.9096513721620488,0.4426769932055346,0.6679257160843564,0.013446832935251507
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4,False,True,4,4.4910035418579355,2032,744,0.42712832338161266,0.3492941769019544,0.3721926746351534,0.025230007466538015,0.014295468678138742,0.023211722043069996,0.011403410861119128,0.009780565498617975,-0.08695112838776176,-0.16592551450429593,0.038869257950530034,0.15372873465475487,0.021790341578327443,0.8151146043300879,-0.08695112838776176,700,41.22497055359246,0.35335689045936397,58.42167255594818,1698,0.23348337411880493,0.08257083594799042,0.29005131125450134,0.013469215482473373,0.005603425204753876,0.013069559819996357,0.005277137919570526,0.009647652049207991,-0.03057912186648748,0.4530132417033278,0.03828032979976443,0.1660413531208451,0.024734982332155476,0.6766816900537729,-0.03057912186648748,709,41.75500588928151,1.5901060070671376,56.65488810365136,0.30548362146998204,0.07027518376708031,0.5330421510490587,0.027651312109526885,0.0067935113329440355,0.02908051366806977,0.009029183989843332,0.013180905071287203,0.04914636566795372,0.3149799698116199,0.038869257950530034,0.15372873465475487,0.02061248527679623,0.8636360614258392,0.04914636566795372,707,41.63722025912839,1.5312131919905771,56.83156654888104,0.9870435806831567,0.2956966721018733,0.8631621064294728,0.6865482233502538,0.9205038005349482,0.42245157571424896,0.30202551027652536,0.8630903630903631,0.6862683766030654,0.9164465335833503,0.41315077706489334,0.3132338208447452,0.8586051590009554,0.7544357700496807,0.6063890473474044,0.67235926628716,0.9096556704985312,0.4270505989241597,0.6679257160843564,0.004433550202803671
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),5,True,False,4,5.585712332860567,2540,744,0.42780967354268273,0.35973668054285035,0.3719940225294322,0.02332129193444524,0.012893944905405515,0.023211722043069996,0.010743457479697016,0.009780565498617975,-0.004720455086095532,-0.0984495202465645,0.03828032979976443,0.1660413531208451,0.021790341578327443,0.8151146043300879,-0.004720455086095532,737,43.4040047114252,0.35335689045936397,56.24263839811543,1698,0.23205925524234772,0.08323067426681519,0.28849226236343384,0.013247380964457989,0.004825470969080925,0.013069559819996357,0.005602010109667443,0.009647652049207991,-0.013605748541704266,0.4193395365945717,0.03769140164899882,0.17912371023287968,0.024734982332155476,0.6766816900537729,-0.013605748541704266,744,43.81625441696113,1.5312131919905771,54.65253239104829,0.3063723157428849,0.07354634255170822,0.5345713282923263,0.027133156339981274,0.005944379139691591,0.02908051366806977,0.009205762181849967,0.013180905071287203,0.06696433736748886,0.30158345484913185,0.03828032979976443,0.1660413531208451,0.02061248527679623,0.8636360614258392,0.06696433736748886,742,43.69846878680801,1.5312131919905771,54.77031802120141,0.9870435806831567,0.29512988691735487,0.8630697731679542,0.6856496855790292,0.9209398248676595,0.4231361324870483,0.30217027559615545,0.8625443625443625,0.6840288672732978,0.9164358881736561,0.4135547847668313,0.31321975169080735,0.8576497884536646,0.7528490028490028,0.602966343411295,0.6696230598669624,0.9097476241968508,0.42722339733067644,0.6679257160843564,0.0016973437826059978
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),8,True,False,4,8.96169549995102,4064,744,0.4298253544483725,0.36460050326385496,0.3737986456786666,0.02934795602447747,0.016078692442739045,0.023211722043069996,0.009154534644225639,0.009780565498617975,-0.2643592737333973,0.06400763375909058,0.04240282685512368,0.09442245365526639,0.021790341578327443,0.8151146043300879,-0.2643592737333973,601,35.39458186101296,0.23557126030624262,64.3698468786808,1698,0.23864521086215973,0.09053491055965424,0.29337647557258606,0.01586158759891987,0.006427066400647163,0.013069559819996357,0.004474932053057147,0.009647652049207991,-0.21362829486052948,0.5361636147082534,0.04122497055359246,0.1116104506378613,0.024734982332155476,0.6766816900537729,-0.21362829486052948,606,35.68904593639576,1.1778563015312131,63.133097762073035,0.306904013527169,0.07459840923547745,0.5339376151925291,0.032465979574349525,0.007950312457978725,0.02908051366806977,0.00846791894293325,0.013180905071287203,-0.11641699128571381,0.357561647160372,0.04240282685512368,0.09442245365526639,0.02061248527679623,0.8636360614258392,-0.11641699128571381,607,35.74793875147232,1.1778563015312131,63.074204946996474,0.9799764428739693,0.29285682711806615,0.8648856606444861,0.6949694274596998,0.9221235552472153,0.42409239477972027,0.30157544979858514,0.862953862953863,0.6895485466914039,0.9164785721721416,0.41509372126371463,0.31356659024937916,0.8584686774941995,0.7465564738292011,0.6183685111237878,0.6764430577223088,0.9094467918137568,0.4292894760614113,0.6679257160843564,0.00851734163795248
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),10,True,False,4,11.211203751037829,5080,744,0.4317331712681495,0.3692207299086735,0.37599239946588775,0.02906155944235664,0.016725674652298565,0.023211722043069996,0.008078813871731653,0.009780565498617975,-0.2520208275987499,0.17399317320933894,0.04888103651354535,0.034582578091110164,0.021790341578327443,0.8151146043300879,-0.2520208275987499,585,34.45229681978799,0.2944640753828033,65.2532391048292,1698,0.23672644793987274,0.0893460288643837,0.29056867957115173,0.016852347180247307,0.006264790892601013,0.013069559819996357,0.0034533414109449443,0.009647652049207991,-0.28943494749251664,0.6420536941702368,0.048292108362779744,0.03811353059169858,0.024734982332155476,0.6766816900537729,-0.28943494749251664,588,34.62897526501767,0.9422850412249705,64.42873969375736,0.30607448711138974,0.07608989253640175,0.5321276290656181,0.034658710528940616,0.00787847489118576,0.02908051366806977,0.008164453531223527,0.013180905071287203,-0.19181906222638956,0.38058475597334573,0.04888103651354535,0.034582578091110164,0.02061248527679623,0.8636360614258392,-0.19181906222638956,589,34.68786808009423,0.9422850412249705,64.3698468786808,0.9782096584216725,0.29165417623921475,0.8652549936905605,0.6946149553571429,0.9228964796680504,0.4272673702102791,0.3011968670028083,0.8645918645918645,0.6915422885572139,0.9167218811994797,0.41772820073379313,0.31322336111249033,0.857240343933397,0.7459986082115518,0.6115231032515688,0.6721003134796238,0.909841420039377,0.4317894583065908,0.6679257160843564,0.0041745973952674875
s4_random_10_percent,Random 10%,0,True,False,3,0.0,0,745,0.44148321718143013,0.3654936256266924,0.3749568466095774,0.024447014995424815,0.011985627259773035,0.024447014995424815,0.007373177668103593,0.007373177668103593,0.0,0.0,0.01842644047967242,0.6073113248397389,0.01842644047967242,0.6073113248397389,0.0,0,0.0,100.0,0.0,3419,0.23705163598060608,0.09390933811664581,0.2871030271053314,0.014625221490859985,0.00538259744644165,0.014625221490859985,0.0037103042679427463,0.0037103042679427463,0.0,0.0,0.011699327288680901,0.9734483267100046,0.011699327288680901,0.9734483267100046,0.0,0,0.0,100.0,0.0,0.2973020993388113,0.0767124816775322,0.514857311670316,0.031679646310919095,0.006905913352966309,0.031679646310919095,0.014657680870315404,0.014657680870315404,0.0,0.0,0.011991810470897923,0.9665989406325223,0.011991810470897923,0.9665989406325223,0.0,0,0.0,100.0,0.0,0.9850833577069319,0.2991088697453498,0.8593435164120897,0.6887226697353279,0.9186400535980562,0.4443575929201299,0.3010408610695784,0.8610428610428611,0.6884944920440637,0.9165791917656938,0.43425175211907346,0.312553161063312,0.8560120103725946,0.7336010709504686,0.6252139189960069,0.6750846935632892,0.9096566939119795,0.44835343633836,0.6738527871881737,0.001231906375115499
s4_random_10_percent,Random 10%,1,True,False,3,1.0518413339741528,481,745,0.4414671742214189,0.36484005411196263,0.38045014045363923,0.029042193034258902,0.013581721428979454,0.024447014995424815,0.009848872194580603,0.007373177668103593,-0.18796478996286714,-0.3357703608834599,0.028370868675051186,0.1275747987551917,0.01842644047967242,0.6073113248397389,-0.18796478996286714,1209,35.361216730038024,0.7604562737642585,63.87832699619772,3419,0.22872433066368103,0.08980120718479156,0.27842870354652405,0.017484404146671295,0.006009399890899658,0.014625221490859985,0.008600429043635262,0.0037103042679427463,-0.19549670803947494,-1.3179848396649003,0.02544603685288096,0.21830201857996612,0.011699327288680901,0.9734483267100046,-0.19549670803947494,1165,34.074290728283124,3.188066686165546,62.737642585551335,0.30016325568494695,0.07576192915439606,0.5210271099272618,0.0361951114286262,0.007746927440166473,0.031679646310919095,0.01596429959015616,0.014657680870315404,-0.1425352124638699,-0.08914225459000868,0.019596373208540508,0.5276497102797255,0.011991810470897923,0.9665989406325223,-0.1425352124638699,1162,33.98654577361802,3.1588183679438435,62.85463585843814,0.9809885931558935,0.2980959649880534,0.8606434839129021,0.6834489886313303,0.9193132589726924,0.4449226394848553,0.301239705701299,0.861998361998362,0.6845553822152887,0.9167077555596932,0.4349742898745188,0.31238699721932833,0.8581957144806879,0.7510548523206751,0.6092413006274957,0.672755905511811,0.9099040529424057,0.44861609796544727,0.6738527871881737,-0.001096881676362682
s4_random_10_percent,Random 10%,2,True,False,3,2.1242895419709384,962,745,0.4315168870507127,0.3454814475217556,0.3752119624848657,0.025047403708749815,0.012348130311836639,0.024447014995424815,0.005139151861983142,0.007373177668103593,-0.02455877388046601,0.30299362183890666,0.01754899093302135,0.668410514769568,0.01842644047967242,0.6073113248397389,-0.02455877388046601,1483,43.37525592278444,0.7019596373208541,55.9227844398947,3419,0.23091904819011688,0.08667286485433578,0.2854756712913513,0.014646983705461025,0.00513911247253418,0.014625221490859985,0.00544805138817683,0.0037103042679427463,-0.001487992138419214,-0.46835703886830093,0.019011406844106463,0.5670694876099608,0.011699327288680901,0.9734483267100046,-0.001487992138419214,1430,41.825095057034225,4.182509505703422,53.99239543726235,0.30058468280806117,0.07186215370893478,0.5376677428904132,0.030032959675140494,0.006457865238189697,0.031679646310919095,0.008847481947982998,0.014657680870315404,0.05197932513567971,0.39639278367010744,0.018133957297455396,0.6276307514367162,0.011991810470897923,0.9665989406325223,0.05197932513567971,1432,41.88359169347763,4.094764551038315,54.021643755484064,0.9850833577069319,0.2972298884355129,0.8608059798505038,0.6871667518807976,0.9196365678705953,0.43497115398206204,0.3008614215593792,0.8639093639093639,0.6904687985097796,0.9167469593280864,0.4254326551449404,0.31224336339827774,0.8586051590009554,0.7457162440027416,0.6206503137478608,0.6774595267745953,0.9098332327317914,0.4390162977180832,0.6738527871881737,0.003606739586421659
s4_random_10_percent,Random 10%,3,True,True,3,3.2234082078794017,1443,745,0.4312478965670535,0.3480107523701666,0.37755019484535435,0.029338436006331535,0.01684112043791422,0.024447014995424815,0.007037989154457358,0.007373177668103593,-0.20008254634858824,0.04546052309254156,0.0324656332260895,0.05443955837803445,0.01842644047967242,0.6073113248397389,-0.20008254634858824,1131,33.07984790874524,0.5557180462123428,66.36443404504242,3419,0.22098378837108612,0.08333150297403336,0.2755054235458374,0.01973656751215458,0.005937688052654266,0.014625221490859985,0.015356803523671966,0.0037103042679427463,-0.34948845215704405,-3.1389606928886344,0.03363556595495759,0.041789268859375096,0.011699327288680901,0.9734483267100046,-0.34948845215704405,1115,32.611874817198014,1.6379058204153263,65.75021936238666,0.3025080273358825,0.07213976234197617,0.5423116173193538,0.039624162464526824,0.007457226514816284,0.031679646310919095,0.008769929465038774,0.014657680870315404,-0.250776668263164,0.4016836945331814,0.0324656332260895,0.05443955837803445,0.011991810470897923,0.9665989406325223,-0.250776668263164,1110,32.4656332260895,1.6379058204153263,65.89646095349518,0.9751389295115531,0.29699017988584464,0.8609034774130647,0.6761991224088364,0.9201991910470623,0.43502775561030343,0.30231262514410995,0.8621348621348621,0.6766965428937259,0.9163605002482735,0.42532357057393705,0.3136357728490522,0.8584686774941995,0.7699849170437406,0.5824301197946378,0.6632023384215654,0.9094318499774132,0.4383022199192609,0.6738527871881737,-0.010650448766608256
s4_random_10_percent,Random 10%,5,True,False,3,5.401493081939407,2405,745,0.434928853822178,0.3554460857097271,0.3810353839511813,0.027358936410019317,0.015072780780535422,0.024447014995424815,0.009645104450450909,0.007373177668103593,-0.11911153223162252,-0.30813400742744657,0.03685288095934484,0.019241442103207322,0.01842644047967242,0.6073113248397389,-0.11911153223162252,1238,36.20941795846739,0.49722140976893825,63.293360631763676,3419,0.22959737479686737,0.08866968005895615,0.28188231587409973,0.015664130449295044,0.005701739341020584,0.014625221490859985,0.007270609967756431,0.0037103042679427463,-0.07103543416995928,-0.9595724346854628,0.03685288095934484,0.019241442103207322,0.011699327288680901,0.9734483267100046,-0.07103543416995928,1229,35.94618309447207,1.16993272886809,62.88388417665984,0.30321448570509985,0.07485409826040268,0.5446642720848532,0.03178811128146636,0.007067937403917313,0.031679646310919095,0.010711388764485316,0.014657680870315404,-0.0034238062345373077,0.2692303196354944,0.03685288095934484,0.019241442103207322,0.011991810470897923,0.9665989406325223,-0.0034238062345373077,1230,35.97543141269377,1.1406844106463878,62.88388417665984,0.9818660427025446,0.29527298209555,0.8621059473513162,0.687945870412591,0.9210328111404245,0.4382356707181486,0.301123345223065,0.8630903630903631,0.6870514820592823,0.9166814491145834,0.4282968379169068,0.31310535654535965,0.8571038624266412,0.7468531468531469,0.6092413006274957,0.6710650329877474,0.909384926470814,0.4421002720609418,0.6738527871881737,-0.002787754200426207
s4_random_10_percent,Random 10%,8,True,False,3,8.627218790003099,3848,745,0.41034938222606504,0.3047505413621633,0.3758948075547373,0.036618181089862964,0.02487913448347201,0.024447014995424815,0.024266416151721516,0.007373177668103593,-0.4978589859218374,-2.291174747720805,0.06025153553670664,8.094129775197245e-06,0.01842644047967242,0.6073113248397389,-0.4978589859218374,940,27.493419128400117,0.4387247733255338,72.06785609827435,3419,0.22130121290683746,0.07250706106424332,0.28474992513656616,0.019474418833851814,0.008395427837967873,0.014625221490859985,0.015375303504621908,0.0037103042679427463,-0.3315640276642873,-3.14394680173954,0.058496636443404505,1.6516547528094484e-05,0.011699327288680901,0.9734483267100046,-0.3315640276642873,953,27.873647265282248,0.7312079555425564,71.3951447791752,0.30477013819246335,0.05954726040363312,0.5874015242071882,0.039973212224675946,0.010738075710833073,0.031679646310919095,0.01660504114898214,0.014657680870315404,-0.2617947761272288,-0.13285596104159358,0.059666569172272595,1.0290571949196432e-05,0.011991810470897923,0.9665989406325223,-0.2617947761272288,949,27.756653992395435,0.7312079555425564,71.512138052062,0.9795261772448084,0.2932496163784586,0.863438414039649,0.6883251743064828,0.9221743767459052,0.4135279258179324,0.3022189069150176,0.864045864045864,0.6856060606060606,0.9166599535757777,0.4029193979906796,0.31450747814162044,0.858878122014467,0.7569692637598284,0.6041072447233314,0.6719543147208121,0.9094003288432092,0.4169684942644268,0.6738527871881737,-0.0018984724673615228
